Format,ABLayout,CTAGroup,M,N,K,PipelineDepth,Cycles,CyclesPerMMA,FLOPsPerCycle
MXF4,TS,1,128,96,64,128,6264039,48.9378,32140.063509189215
MXF4,TS,1,128,96,64,256,12417621,48.5063,32425.973533334844
MXF4,TS,1,128,96,64,512,24705250,48.2524,32596.596231482785
MXF4,TS,1,128,96,64,64,3192039,49.8756,31535.740923417463
MXF8,SS,1,128,112,32,128,7823062,61.1177,15012.08324266129
MXF8,SS,1,128,112,32,256,15514991,60.6054,15138.981014893061
MXF8,SS,1,128,112,32,32,2065915,64.5598,14211.69210561371
MXF8,SS,1,128,112,32,512,30874981,60.3027,15214.973790559958
MXF8,SS,1,128,112,32,64,3985915,62.2799,14731.944014039844
MXF8,SS,1,128,128,32,128,8342778,65.178,16087.882414311578
MXF8,SS,1,128,128,32,256,16543583,64.6234,16225.949114407475
MXF8,SS,1,128,128,32,32,2198287,68.6965,15263.892629173248
MXF8,SS,1,128,128,32,512,32927585,64.3117,16304.591543995883
MXF8,SS,1,128,128,32,64,4246287,66.3482,15804.136359388798
MXF8,SS,1,128,256,32,128,16534533,129.176,16234.842385582462
MXF8,SS,1,128,256,32,256,32926343,128.6185,16305.212702682738
MXF8,SS,1,128,256,32,32,4245791,132.681,15805.970711707025
MXF8,SS,1,128,256,32,512,65694843,128.3102,16344.390391410814
MXF8,SS,1,128,256,32,64,8336287,130.2545,16100.418795511863
MXF8,SS,1,128,64,32,128,6277913,49.0462,10689.676264420077
MXF8,SS,1,128,64,32,256,12430951,48.5584,10797.060858677387
MXF8,SS,1,128,64,32,32,1669915,52.1848,10046.7569100581
MXF8,SS,1,128,64,32,512,24717747,48.2768,10860.04043350015
MXF8,SS,1,128,64,32,64,3205913,50.0924,10466.418059426182
MXF8,SS,1,128,80,32,128,6793915,53.0775,12347.228109839385
MXF8,SS,1,128,80,32,256,13459471,52.5761,12464.979334716725
MXF8,SS,1,128,80,32,32,1801915,56.3098,11638.47145612309
MXF8,SS,1,128,80,32,512,26770735,52.2866,12533.995325762242
MXF8,SS,1,128,80,32,64,3465915,54.1549,12101.582682268825
MXF8,SS,1,128,96,32,128,7309915,57.1087,13770.791490613514
MXF8,SS,1,128,96,32,256,14486989,56.5898,13897.062721550528
MXF8,SS,1,128,96,32,32,1933915,60.4348,13012.89985240292
MXF8,SS,1,128,96,32,512,28823475,56.2958,13969.638942869627
MXF8,SS,1,128,96,32,64,3725915,58.2174,13508.538684310877
MXF8,SS,2,128,112,32,128,4019280,31.4006,29219.31428061884
MXF8,SS,2,128,112,32,256,7864606,30.7211,29865.59726051476
MXF8,SS,2,128,112,32,32,1139280,35.6025,25770.774524260938
MXF8,SS,2,128,112,32,512,15548332,30.3678,30213.054617061494
MXF8,SS,2,128,112,32,64,2099280,32.8013,27971.574297360166
MXF8,SS,2,128,128,32,128,4277280,33.4162,31379.27113196593
MXF8,SS,2,128,128,32,256,8382285,32.7433,32024.139289564584
MXF8,SS,2,128,128,32,32,1205280,37.665,27839.532722686847
MXF8,SS,2,128,128,32,512,16574332,32.3717,32391.74958374136
MXF8,SS,2,128,128,32,64,2229280,34.8325,30103.380463647452
MXF8,SS,2,128,256,32,128,8373441,65.4175,32057.966140558718
MXF8,SS,2,128,256,32,256,16569018,64.7227,32402.109306317565
MXF8,SS,2,128,256,32,32,2228906,69.6533,30108.437073333207
MXF8,SS,2,128,256,32,512,32958468,64.372,32578.636674330453
MXF8,SS,2,128,256,32,64,4276906,66.8267,31381.947634702894
MXF8,SS,2,128,64,32,128,3364782,26.2874,19944.46008353812
MXF8,SS,2,128,64,32,256,6573761,25.6788,20417.153449538142
MXF8,SS,2,128,64,32,32,964782,30.1494,17389.666129342542
MXF8,SS,2,128,64,32,512,12971841,25.3356,20693.727403337598
MXF8,SS,2,128,64,32,64,1764782,27.5747,19013.370952358502
MXF8,SS,2,128,80,32,128,3625280,28.3225,23139.20028246094
MXF8,SS,2,128,80,32,256,7090332,27.6966,23662.11015070442
MXF8,SS,2,128,80,32,32,1033278,32.2899,20296.129749550168
MXF8,SS,2,128,80,32,512,14000354,27.3444,23966.88170155498
MXF8,SS,2,128,80,32,64,1897280,29.645,22106.932029009953
MXF8,SS,2,128,96,32,128,3885280,30.3538,25908.84831553216
MXF8,SS,2,128,96,32,256,7606332,29.7122,26468.319410881726
MXF8,SS,2,128,96,32,32,1101280,34.415,22851.431062036903
MXF8,SS,2,128,96,32,512,15030332,29.3561,26789.389598754602
MXF8,SS,2,128,96,32,64,2029280,31.7075,24802.71229204447
MXF8,SS,2,256,112,32,128,7354280,57.4553,31938.0109406791
MXF8,SS,2,256,112,32,256,14531330,56.763,32327.53730422987
MXF8,SS,2,256,112,32,32,1978280,61.8212,29682.503736582275
MXF8,SS,2,256,112,32,512,28865592,56.3781,32548.241249705115
MXF8,SS,2,256,112,32,64,3770280,58.9106,31149.029206967843
MXF8,SS,2,256,128,32,128,8378524,65.4572,32038.52288212756
MXF8,SS,2,256,128,32,256,16573676,64.7409,32393.0004062347
MXF8,SS,2,256,128,32,32,2233782,69.8057,30042.704249079947
MXF8,SS,2,256,128,32,512,32962832,64.3805,32574.335396587478
MXF8,SS,2,256,128,32,64,4281782,66.9028,31346.25157691457
MXF8,SS,2,256,256,32,128,16570441,129.4566,32399.306022249926
MXF8,SS,2,256,256,32,256,32963468,128.7635,32573.70295153518
MXF8,SS,2,256,256,32,32,4281906,133.8096,31345.31453647571
MXF8,SS,2,256,256,32,512,65731464,128.3818,32670.549875449637
MXF8,SS,2,256,256,32,64,8378441,130.9131,32038.841032715598
MXF8,SS,2,256,64,32,128,5720280,44.6897,23463.482636938712
MXF8,SS,2,256,64,32,256,11275332,44.0443,23807.30310164993
MXF8,SS,2,256,64,32,32,1560280,48.7587,21505.413392891936
MXF8,SS,2,256,64,32,512,22368834,43.6891,24000.860626563604
MXF8,SS,2,256,64,32,64,2946280,46.0356,22777.502628400627
MXF8,SS,2,256,80,32,128,6066280,47.3928,27656.521665738255
MXF8,SS,2,256,80,32,256,11963330,46.7318,28047.71055255736
MXF8,SS,2,256,80,32,32,1650280,51.5712,25415.735914619014
MXF8,SS,2,256,80,32,512,23739326,46.3659,28269.0511776974
MXF8,SS,2,256,80,32,64,3122280,48.7856,26866.944344232725
MXF8,SS,2,256,96,32,128,6498280,50.7678,30981.52766123409
MXF8,SS,2,256,96,32,256,12821332,50.0833,31404.95933774332
MXF8,SS,2,256,96,32,32,1762280,55.0712,28560.5543369311
MXF8,SS,2,256,96,32,512,25450336,49.7077,31642.26065579377
MXF8,SS,2,256,96,32,64,3340280,52.1919,30136.170555201097
MXF8,TS,1,128,112,32,128,7288039,56.9378,16114.145611526963
MXF8,TS,1,128,112,32,256,14465621,56.5063,16237.198330097704
MXF8,TS,1,128,112,32,32,1912039,59.7512,15355.407088058484
MXF8,TS,1,128,112,32,512,28801250,56.2524,16310.486308139742
MXF8,TS,1,128,112,32,64,3704039,57.8756,15853.036512796412
MXF8,TS,1,128,128,32,128,8312533,64.9417,16146.420558747308
MXF8,TS,1,128,128,32,256,16512841,64.5033,16256.160537522888
MXF8,TS,1,128,128,32,32,2167791,67.7435,15478.621565168614
MXF8,TS,1,128,128,32,512,32896841,64.2516,16319.842618705216
MXF8,TS,1,128,128,32,64,4215791,65.8717,15918.459672363093
MXF8,TS,1,128,256,32,128,16506533,128.9573,16262.375220324866
MXF8,TS,1,128,256,32,256,32898965,128.5116,16318.77589260425
MXF8,TS,1,128,256,32,32,4217916,131.8099,15910.428579340398
MXF8,TS,1,128,256,32,512,65666965,128.2558,16351.322903135766
MXF8,TS,1,128,256,32,64,8314533,129.9146,16142.542870470294
MXF8,TS,1,128,64,32,128,4216039,32.9378,15917.517259804843
MXF8,TS,1,128,64,32,256,8321587,32.5062,16128.861571023373
MXF8,TS,1,128,64,32,32,1144039,35.7512,14664.906352793754
MXF8,TS,1,128,64,32,512,16512954,32.2519,16256.03452819834
MXF8,TS,1,128,64,32,64,2168039,33.8756,15476.862402437153
MXF8,TS,1,128,80,32,128,5240039,40.9378,16008.676577637292
MXF8,TS,1,128,80,32,256,10369528,40.506,16179.331457068089
MXF8,TS,1,128,80,32,32,1400039,43.7512,14979.24628353051
MXF8,TS,1,128,80,32,512,20608954,40.2519,16281.46745867897
MXF8,TS,1,128,80,32,64,2680039,41.8756,15650.163818548272
MXF8,TS,1,128,96,32,128,6264039,48.9378,16070.031754594607
MXF8,TS,1,128,96,32,256,12417621,48.5063,16212.986766667422
MXF8,TS,1,128,96,32,32,1656039,51.7512,15196.401242869732
MXF8,TS,1,128,96,32,512,24705250,48.2524,16298.298115741392
MXF8,TS,1,128,96,32,64,3192039,49.8756,15767.870461708731
S8,SS,1,128,112,32,128,7820940,61.1011,15016.161738495706
S8,SS,1,128,112,32,256,15512991,60.5976,15140.92967378246
S8,SS,1,128,112,32,32,2063915,64.4973,14225.463701581308
S8,SS,1,128,112,32,512,30872983,60.2988,15215.957863174723
S8,SS,1,128,112,32,64,3983915,62.2487,14739.327889578417
S8,SS,1,128,128,32,128,8340778,65.1623,16091.758578196288
S8,SS,1,128,128,32,256,16541581,64.6156,16227.907811735866
S8,SS,1,128,128,32,32,2196287,68.634,15277.792347815952
S8,SS,1,128,128,32,512,32925583,64.3078,16305.580349506592
S8,SS,1,128,128,32,64,4244287,66.317,15811.57169353258
S8,SS,1,128,256,32,128,16532217,129.1579,16237.117512749895
S8,SS,1,128,256,32,256,32924977,128.6132,16305.884621485196
S8,SS,1,128,256,32,32,4243915,132.6223,15812.966597623477
S8,SS,1,128,256,32,512,65693469,128.3076,16344.721590926803
S8,SS,1,128,256,32,64,8334917,130.2331,16103.064428321217
S8,SS,1,128,64,32,128,6275913,49.0306,10693.077384327338
S8,SS,1,128,64,32,256,12428951,48.5506,10798.795483474973
S8,SS,1,128,64,32,32,1667915,52.1223,10058.804005195472
S8,SS,1,128,64,32,512,24716975,48.2753,10860.377874399537
S8,SS,1,128,64,32,64,3203913,50.0611,10472.962040386647
S8,SS,1,128,80,32,128,6791915,53.0618,12350.881425055313
S8,SS,1,128,80,32,256,13457471,52.5682,12466.852583881511
S8,SS,1,128,80,32,32,1799915,56.2473,11651.403711822612
S8,SS,1,128,80,32,512,26768491,52.2822,12535.05017003875
S8,SS,1,128,80,32,64,3463915,54.1237,12108.558727507543
S8,SS,1,128,96,32,128,7307915,57.0931,13774.55419306361
S8,SS,1,128,96,32,256,14484989,56.582,13898.978473719557
S8,SS,1,128,96,32,32,1931915,60.3723,13026.37136567598
S8,SS,1,128,96,32,512,28820987,56.291,13970.830150468104
S8,SS,1,128,96,32,64,3723915,58.1862,13515.782092661146
S8,SS,1,64,112,32,128,7299915,57.0306,8043.962364064204
S8,SS,1,64,112,32,256,14477473,56.5526,8111.952412444344
S8,SS,1,64,112,32,32,1923915,60.1223,7630.313544225686
S8,SS,1,64,112,32,512,28813469,56.2763,8151.779701224139
S8,SS,1,64,112,32,64,3715915,58.0612,7901.180134065435
S8,SS,1,64,128,32,128,8324474,65.035,8061.628353963251
S8,SS,1,64,128,32,256,16525471,64.5526,8121.87270535966
S8,SS,1,64,128,32,32,2179915,68.1223,7696.275668907245
S8,SS,1,64,128,32,512,32909475,64.2763,8156.785627050716
S8,SS,1,64,128,32,64,4227915,66.0612,7936.398369996306
S8,SS,1,64,256,32,128,16516474,129.035,8126.291316309529
S8,SS,1,64,256,32,256,32909471,128.5526,8156.785627050716
S8,SS,1,64,256,32,32,4227915,132.1223,7936.4043768538695
S8,SS,1,64,256,32,512,65677473,128.2763,8174.354888627128
S8,SS,1,64,256,32,64,8318539,129.9772,8067.384125831299
S8,SS,1,64,64,32,128,4228287,33.0335,7935.70163621778
S8,SS,1,64,64,32,256,8333581,32.5531,8052.812174570164
S8,SS,1,64,64,32,32,1156287,36.134,7254.773897160569
S8,SS,1,64,64,32,512,16525581,32.2765,8121.822378510681
S8,SS,1,64,64,32,64,2180287,34.067,7694.954061114862
S8,SS,1,64,80,32,128,5251915,41.0306,7986.234663885003
S8,SS,1,64,80,32,256,10381467,40.5526,8080.3696926954135
S8,SS,1,64,80,32,32,1411915,44.1223,7426.630071415134
S8,SS,1,64,80,32,512,20621477,40.2763,8135.801948043887
S8,SS,1,64,80,32,64,2691915,42.0612,7790.552813519348
S8,SS,1,64,96,32,128,6275915,49.0306,8019.808038245504
S8,SS,1,64,96,32,256,12429471,48.5526,8098.76299106536
S8,SS,1,64,96,32,32,1667915,52.1223,7544.103003896605
S8,SS,1,64,96,32,512,24716983,48.2754,8145.2665332653905
S8,SS,1,64,96,32,64,3203915,50.0612,7854.705840051777
S8,SS,2,128,112,32,128,4013280,31.3538,29262.928257499887
S8,SS,2,128,112,32,256,7859297,30.7004,29885.734387825567
S8,SS,2,128,112,32,32,1133280,35.415,25907.214457150927
S8,SS,2,128,112,32,512,15542332,30.3561,30224.69948379403
S8,SS,2,128,112,32,64,2093280,32.7075,28051.792402354196
S8,SS,2,128,128,32,128,4271280,33.3694,31423.28001102807
S8,SS,2,128,128,32,256,8375537,32.7169,32049.980285418238
S8,SS,2,128,128,32,32,1199280,37.4775,27978.81395503969
S8,SS,2,128,128,32,512,16566348,32.3561,32407.366771644298
S8,SS,2,128,128,32,64,2223280,34.7388,30184.57747533018
S8,SS,2,128,256,32,128,8367776,65.3732,32079.69014825647
S8,SS,2,128,256,32,256,16568275,64.7198,32403.56119765512
S8,SS,2,128,256,32,32,2223280,69.4775,30184.620920441866
S8,SS,2,128,256,32,512,32952330,64.36,32584.711000621504
S8,SS,2,128,256,32,64,4271280,66.7387,31423.327095073775
S8,SS,2,128,64,32,128,3358782,26.2405,19980.107086374115
S8,SS,2,128,64,32,256,6567764,25.6553,20435.855359321464
S8,SS,2,128,64,32,32,958782,29.9619,17498.489748647447
S8,SS,2,128,64,32,512,12965853,25.3239,20703.288198105347
S8,SS,2,128,64,32,64,1758782,27.481,19078.199483279357
S8,SS,2,128,80,32,128,3619280,28.2756,23177.58067025987
S8,SS,2,128,80,32,256,7084271,27.6729,23682.375175713423
S8,SS,2,128,80,32,32,1027280,32.1025,20414.609454092362
S8,SS,2,128,80,32,512,13994352,27.3327,23977.140933753344
S8,SS,2,128,80,32,64,1891280,29.5512,22177.102791088008
S8,SS,2,128,96,32,128,3879280,30.3069,25948.94232006573
S8,SS,2,128,96,32,256,7600271,29.6886,26489.35955215133
S8,SS,2,128,96,32,32,1095280,34.2275,22976.61237309181
S8,SS,2,128,96,32,512,15024332,29.3444,26800.070882348933
S8,SS,2,128,96,32,64,2023280,31.6137,24876.303627857542
S8,SS,2,256,112,32,128,7348280,57.4084,31964.102814222308
S8,SS,2,256,112,32,256,14525273,56.7393,32341.040513365515
S8,SS,2,256,112,32,32,1972280,61.6337,29772.802865964564
S8,SS,2,256,112,32,512,28859840,56.3669,32554.708525748265
S8,SS,2,256,112,32,64,3764280,58.8169,31198.65208809033
S8,SS,2,256,128,32,128,8372524,65.4103,32061.494902179013
S8,SS,2,256,128,32,256,16572768,64.7374,32394.75172002583
S8,SS,2,256,128,32,32,2227782,69.6182,30123.617100126117
S8,SS,2,256,128,32,512,32956832,64.3688,32580.256273225543
S8,SS,2,256,128,32,64,4275782,66.8091,31390.214806066837
S8,SS,2,256,256,32,128,16564776,129.4123,32410.39684790395
S8,SS,2,256,256,32,256,32957275,128.7394,32579.80074476035
S8,SS,2,256,256,32,32,4276280,133.6337,31386.57389565656
S8,SS,2,256,256,32,512,65724586,128.3683,32673.985711425637
S8,SS,2,256,256,32,64,8372776,130.8246,32060.514612695166
S8,SS,2,256,64,32,128,5672280,44.3147,23662.0353968322
S8,SS,2,256,64,32,256,11185275,43.6925,23998.99296217886
S8,SS,2,256,64,32,32,1544280,48.2587,21728.227241927365
S8,SS,2,256,64,32,512,22193330,43.3463,24190.669099784758
S8,SS,2,256,64,32,64,2920280,45.6294,22980.271491626016
S8,SS,2,256,80,32,128,5976280,46.6897,28073.001111594203
S8,SS,2,256,80,32,256,11789275,46.0519,28461.800707462666
S8,SS,2,256,80,32,32,1624280,50.7587,25822.568347889133
S8,SS,2,256,80,32,512,23391340,45.6862,28689.626189089922
S8,SS,2,256,80,32,64,3076280,48.0669,27268.66097043912
S8,SS,2,256,96,32,128,6492280,50.7209,31010.175292630847
S8,SS,2,256,96,32,256,12815275,50.0597,31419.764800827812
S8,SS,2,256,96,32,32,1756280,54.8837,28658.126183183715
S8,SS,2,256,96,32,512,25445326,49.6979,31648.50023844066
S8,SS,2,256,96,32,64,3334280,52.0981,30190.42920951052
S8,TS,1,128,112,32,128,7284039,56.9066,16122.98046272313
S8,TS,1,128,112,32,256,14461560,56.4905,16241.739761552828
S8,TS,1,128,112,32,32,1908039,59.6262,15387.598069305104
S8,TS,1,128,112,32,512,28797250,56.2446,16312.748246053843
S8,TS,1,128,112,32,64,3700039,57.8131,15870.174752780944
S8,TS,1,128,128,32,128,8308533,64.9104,16154.206413764205
S8,TS,1,128,128,32,256,16508841,64.4877,16260.093009984848
S8,TS,1,128,128,32,32,2163791,67.6185,15507.235445920865
S8,TS,1,128,128,32,512,32892843,64.2438,16321.824051503805
S8,TS,1,128,128,32,64,4211791,65.8092,15933.577676069606
S8,TS,1,128,256,32,128,16499945,128.9058,16268.872308305756
S8,TS,1,128,256,32,256,32893348,128.4896,16321.569994770005
S8,TS,1,128,256,32,32,4212039,131.6262,15932.633472667294
S8,TS,1,128,256,32,512,65661250,128.2446,16352.750915048277
S8,TS,1,128,256,32,64,8307945,129.8116,16155.351293721054
S8,TS,1,128,64,32,128,4212039,32.9066,15932.609263795106
S8,TS,1,128,64,32,256,8317526,32.4903,16136.754662160707
S8,TS,1,128,64,32,32,1140039,35.6262,14716.360431367926
S8,TS,1,128,64,32,512,16508948,32.244,16260.017367572262
S8,TS,1,128,64,32,64,2164039,33.8131,15505.469773549305
S8,TS,1,128,80,32,128,5236039,40.9066,16020.886605095511
S8,TS,1,128,80,32,256,10365466,40.4901,16185.68489581404
S8,TS,1,128,80,32,32,1396039,43.6262,15022.165579399536
S8,TS,1,128,80,32,512,20604954,40.2441,16284.623087607872
S8,TS,1,128,80,32,64,2676039,41.8131,15673.556851800035
S8,TS,1,128,96,32,128,6260039,48.9066,16080.283642698532
S8,TS,1,128,96,32,256,12413560,48.4905,16218.269557954653
S8,TS,1,128,96,32,32,1652039,51.6262,15233.195547996947
S8,TS,1,128,96,32,512,24701250,48.2446,16300.93316143154
S8,TS,1,128,96,32,64,3188039,49.8131,15787.654251592454
S8,TS,1,64,112,32,128,7283795,56.9046,8061.773564878762
S8,TS,1,64,112,32,256,14460843,56.4877,8121.272418597324
S8,TS,1,64,112,32,32,1907795,59.6186,7694.779817036965
S8,TS,1,64,112,32,512,28796847,56.2438,8156.490137579609
S8,TS,1,64,112,32,64,3699795,57.8093,7935.60897641037
S8,TS,1,64,128,32,128,8308535,64.9104,8077.103206882102
S8,TS,1,64,128,32,256,16508847,64.4877,8130.046504992424
S8,TS,1,64,128,32,32,2163795,67.6186,7753.606256266767
S8,TS,1,64,128,32,512,32892847,64.2438,8160.912025751903
S8,TS,1,64,128,32,64,4211795,65.8093,7966.776732163996
S8,TS,1,64,256,32,128,16500537,128.9104,8134.1458873760375
S8,TS,1,64,256,32,256,32892845,128.4877,8160.905674239636
S8,TS,1,64,256,32,32,4211795,131.6186,7966.776732163996
S8,TS,1,64,256,32,512,65660845,128.2438,8176.426462721785
S8,TS,1,64,256,32,64,8308535,129.8209,8077.096985154163
S8,TS,1,64,64,32,128,4212293,32.9085,7965.844690581462
S8,TS,1,64,64,32,256,8317343,32.4896,8068.551167142716
S8,TS,1,64,64,32,32,1140293,35.6342,7356.528279012859
S8,TS,1,64,64,32,512,16509334,32.2448,8129.80697662879
S8,TS,1,64,64,32,64,2164293,33.8171,7751.81786729199
S8,TS,1,64,80,32,128,5235795,40.9046,8010.8349672164
S8,TS,1,64,80,32,256,10364843,40.4877,8093.322169448994
S8,TS,1,64,80,32,32,1395795,43.6186,7512.39150270756
S8,TS,1,64,80,32,512,20604847,40.2438,8142.372241189947
S8,TS,1,64,80,32,64,2675795,41.8093,7837.490701829497
S8,TS,1,64,96,32,128,6259795,48.9046,8040.470630574629
S8,TS,1,64,96,32,256,12412843,48.4877,8109.603053970389
S8,TS,1,64,96,32,32,1651795,51.6186,7617.719194243935
S8,TS,1,64,96,32,512,24700847,48.2438,8150.601735352522
S8,TS,1,64,96,32,64,3187795,49.8093,7894.429353554457
S8,TS,2,128,112,32,128,3740154,29.22,31399.863107460646
S8,TS,2,128,112,32,256,7333392,28.6461,32028.93238521125
S8,TS,2,128,112,32,32,1052154,32.8798,27904.79260822754
S8,TS,2,128,112,32,512,14501456,28.3232,32394.079764998307
S8,TS,2,128,112,32,64,1948154,30.4399,30141.491923429443
S8,TS,2,128,128,32,128,4252154,33.22,31564.599638771826
S8,TS,2,128,128,32,256,8356657,32.6432,32122.340946965982
S8,TS,2,128,128,32,32,1180154,36.8798,28432.258309426838
S8,TS,2,128,128,32,512,16549456,32.3232,32440.35244035244
S8,TS,2,128,128,32,64,2204154,34.4399,30446.54601203836
S8,TS,2,128,256,32,128,8348526,65.2229,32153.614758006777
S8,TS,2,128,256,32,256,16549395,64.6461,32440.502984712148
S8,TS,2,128,256,32,32,2204154,68.8798,30446.54601203836
S8,TS,2,128,256,32,512,32933456,64.3232,32603.35306701159
S8,TS,2,128,256,32,64,4252154,66.4399,31564.647147271447
S8,TS,2,128,64,32,128,2455906,19.1868,27325.452915546102
S8,TS,2,128,64,32,256,4768888,18.6285,28144.40239418096
S8,TS,2,128,64,32,32,727906,22.7471,23048.564432389183
S8,TS,2,128,64,32,512,9376958,18.3144,28627.09125060062
S8,TS,2,128,64,32,64,1303906,20.3735,25733.820894789802
S8,TS,2,128,80,32,128,2716154,21.22,30884.07163053723
S8,TS,2,128,80,32,256,5285392,20.6461,31742.55670562479
S8,TS,2,128,80,32,32,796154,24.8798,26341.04775761863
S8,TS,2,128,80,32,512,10405456,20.3232,32246.890253503385
S8,TS,2,128,80,32,64,1436154,22.4399,29205.12123494311
S8,TS,2,128,96,32,128,3228154,25.22,31182.870737509915
S8,TS,2,128,96,32,256,6309392,24.6461,31908.983571437264
S8,TS,2,128,96,32,32,924154,28.8798,27231.213512558952
S8,TS,2,128,96,32,512,12453456,24.3232,32332.58781739245
S8,TS,2,128,96,32,64,1692154,26.4399,29744.136702483745
S8,TS,2,256,112,32,128,7316154,57.1575,32104.4132441062
S8,TS,2,256,112,32,256,14493395,56.6148,32412.16077774716
S8,TS,2,256,112,32,32,1940154,60.6298,30265.776895190153
S8,TS,2,256,112,32,512,28829456,56.3075,32589.05119211473
S8,TS,2,256,112,32,64,3732154,58.3149,31467.223642671084
S8,TS,2,256,128,32,128,8340526,65.1604,32184.455589591227
S8,TS,2,256,128,32,256,16540893,64.6129,32457.171865061002
S8,TS,2,256,128,32,32,2195906,68.6221,30560.88344716935
S8,TS,2,256,128,32,512,32924958,64.3066,32611.769242970393
S8,TS,2,256,128,32,64,4243906,66.311,31626.004735262624
S8,TS,2,256,256,32,128,16532526,129.1604,32473.606461423158
S8,TS,2,256,256,32,256,32925395,128.6148,32611.36354447544
S8,TS,2,256,256,32,32,4244154,132.6298,31624.1448000374
S8,TS,2,256,256,32,512,65693456,128.3075,32689.468659275568
S8,TS,2,256,256,32,64,8340526,130.3207,32184.480285940765
S8,TS,2,256,64,32,128,4244154,33.1575,31624.09711226721
S8,TS,2,256,64,32,256,8349395,32.6148,32150.31212823626
S8,TS,2,256,64,32,32,1172154,36.6298,28626.309725960826
S8,TS,2,256,64,32,512,16541456,32.3075,32456.117000696435
S8,TS,2,256,64,32,64,2196154,34.3149,30557.454633409976
S8,TS,2,256,80,32,128,5268154,41.1575,31846.44354005953
S8,TS,2,256,80,32,256,10397395,40.6148,32271.979672434678
S8,TS,2,256,80,32,32,1428154,44.6298,29368.717762571196
S8,TS,2,256,80,32,512,20637456,40.3075,32518.01773863425
S8,TS,2,256,80,32,64,2708154,42.3149,30975.377467511444
S8,TS,2,256,96,32,128,6292154,49.1575,31996.419671464173
S8,TS,2,256,96,32,256,12445395,48.6148,32353.604252203033
S8,TS,2,256,96,32,32,1684154,52.6298,29885.426127403105
S8,TS,2,256,96,32,512,24733456,48.3075,32559.41623971433
S8,TS,2,256,96,32,64,3220154,50.3149,31260.401988277827
F4,TS,2,256,80,64,256,10400395,40.6265,64525.37137090323
F4,TS,2,256,80,64,512,20640456,40.3134,65026.51723744462
F4,TS,2,256,80,64,1024,41143400,40.1791,65243.87056952495
F4,TS,2,256,96,64,64,3223154,50.3618,62462.58076558026
F4,TS,2,256,96,64,128,6295154,49.1809,63962.39190417418
F4,TS,2,256,96,64,256,12448395,48.6265,64691.63933246275
F4,TS,2,256,96,64,512,24736456,48.3134,65110.880211287134
F4,TS,2,256,96,64,1024,49335356,48.1791,65292.37781527675
F4,TS,2,256,112,64,64,3735154,58.3618,62883.872670136974
F4,TS,2,256,112,64,128,7319154,57.1809,64182.55046702657
F4,TS,2,256,112,64,256,14496395,56.6265,64810.92774584338
F4,TS,2,256,112,64,512,28832456,56.3134,65171.27362226397
F4,TS,2,256,112,64,1024,57527452,56.1792,65326.95374800638
F4,TS,2,256,128,64,64,4246906,66.3579,63207.30463140033
F4,TS,2,256,128,64,128,8343526,65.1838,64345.803711965236
F4,TS,2,256,128,64,256,16543893,64.6246,64902.591273292215
F4,TS,2,256,128,64,512,32927958,64.3124,65217.65631511186
F4,TS,2,256,128,64,1024,65719030,64.1787,65353.52071637474
F4,TS,2,256,256,64,64,8343526,130.3676,64345.803711965236
F4,TS,2,256,256,64,128,16535526,129.1838,64935.44856243585
F4,TS,2,256,256,64,256,32928395,128.6265,65216.79436197052
F4,TS,2,256,256,64,512,65696456,128.3134,65375.93111865168
F4,TS,2,256,256,64,1024,131255531,128.1792,65444.37787098062
MXF8,TS,2,128,64,32,32,733910,22.9347,22860.03305035601
MXF8,TS,2,128,64,32,64,1309910,20.4673,25615.884850468796
MXF8,TS,2,128,64,32,128,2461910,19.2337,27258.821755564455
MXF8,TS,2,128,64,32,256,4774889,18.6519,28109.09344356339
MXF8,TS,2,128,64,32,512,9382962,18.3261,28608.814750547033
MXF8,TS,2,128,80,32,32,802158,25.0674,26143.916002457376
MXF8,TS,2,128,80,32,64,1442158,22.5337,29083.550415599748
MXF8,TS,2,128,80,32,128,2722158,21.2669,30815.962834263573
MXF8,TS,2,128,80,32,256,5291455,20.6697,31706.314073256992
MXF8,TS,2,128,80,32,512,10411460,20.3349,32228.336505220086
MXF8,TS,2,128,96,32,32,930158,29.0674,27055.464197004203
MXF8,TS,2,128,96,32,64,1698158,26.5337,29638.987400927876
MXF8,TS,2,128,96,32,128,3234158,25.2669,31124.989610913883
MXF8,TS,2,128,96,32,256,6315455,24.6697,31878.45818960101
MXF8,TS,2,128,96,32,512,12459460,24.3349,32317.04260136676
MXF8,TS,2,128,112,32,32,1058158,33.0674,27746.48142883928
MXF8,TS,2,128,112,32,64,1954158,30.5337,30048.896792724106
MXF8,TS,2,128,112,32,128,3746158,29.2669,31349.545049185257
MXF8,TS,2,128,112,32,256,7339455,28.6697,32002.567170218037
MXF8,TS,2,128,112,32,512,14507460,28.3349,32380.70365520965
MXF8,TS,2,128,128,32,32,1186158,37.0674,28288.361201487023
MXF8,TS,2,128,128,32,64,2210158,34.5337,30363.847488105817
MXF8,TS,2,128,128,32,128,4258158,33.2669,31520.09955841993
MXF8,TS,2,128,128,32,256,8363408,32.6696,32096.383181918354
MXF8,TS,2,128,128,32,512,16555460,32.3349,32428.614283637806
MXF8,TS,2,128,256,32,32,2210034,69.0636,30365.51816007275
MXF8,TS,2,128,256,32,64,4258034,66.5318,31521.047078239277
